 ,image,VSI,SSIM,MDSI,FSIM,RFSIM,SR_SIM,SMSE,quality
1116,1602.jpg,0.988225823,0.957395896,0.285711157,0.980761628,0.596803716,0.985682691,4.524276149,60
1117,440.jpg,0.997765822,0.992490936,0.185914719,0.994654871,0.866758605,0.996330561,1.061392947,70
1118,240.jpg,0.996395331,0.98396292,0.211870003,0.987372769,0.84587583,0.993091583,1.54951342,70
1119,232.jpg,1,1,0,1,1,1,0,100
1120,1126.jpg,0.99885984,0.989670702,0.170391174,0.995430519,0.91565089,0.997710014,2.732649373,60
1121,25.jpg,0.997037935,0.986342208,0.205072024,0.990175,0.866395219,0.993865266,1.302735721,60
1122,348.jpg,1,1,0,1,1,1,0,100
1123,754.jpg,1,1,0,1,1,1,0,100
1124,950.jpg,0.996199437,0.981033916,0.20626027,0.988891055,0.830183246,0.994149413,1.415922416,80
1125,1316.jpg,0.988170469,0.948355252,0.285966322,0.968268813,0.673146502,0.984320878,3.221712658,65
1126,670.jpg,0.999622314,0.997656437,0.128335518,0.998766406,0.9644435,0.998898345,0.166385745,90
1127,1546.jpg,0.991807731,0.951042917,0.253850276,0.977228539,0.558473517,0.988380197,5.180184915,60
1128,1318.jpg,0.991924898,0.958056179,0.260699006,0.974364255,0.742929131,0.986100211,2.007589872,50
1129,1064.jpg,0.993583666,0.972532822,0.264279441,0.975098978,0.771099879,0.988806496,2.979245454,60
1130,325.jpg,1,1,0,1,1,1,0,100
1131,780.jpg,1,1,0,1,1,1,0,100
1132,1246.jpg,0.998844063,0.990223633,0.166993647,0.994604251,0.914897726,0.997937422,0.410386909,50
1133,1385.jpg,0.988615801,0.93812113,0.276791833,0.967476829,0.523921041,0.983183654,6.812676749,60
1134,1017.jpg,0.994406446,0.951587154,0.232647334,0.976380714,0.706667811,0.98997436,2.885127008,60
1135,1983.jpg,0.99416251,0.970384155,0.22478786,0.978033522,0.450427556,0.988730986,2.561712756,60
1136,1580.jpg,0.991530438,0.943212001,0.268398823,0.968821457,0.5218904,0.98520741,3.397813496,70
1137,136.jpg,1,1,0,1,1,1,0,100
1138,1759.jpg,0.992166069,0.959116437,0.253483796,0.974999967,0.67759234,0.98750076,3.817085652,70
1139,2142.jpg,0.989088242,0.950300733,0.282462609,0.969428715,0.691769641,0.985999751,4.803566372,60
1140,1224.jpg,0.98985783,0.935937236,0.27242087,0.966834423,0.712292064,0.983119952,5.275655411,60
1141,786.jpg,0.995006214,0.988075204,0.201078439,0.994586198,0.725145035,0.991584546,0.891715472,60
1142,1028.jpg,0.995035369,0.989859219,0.197758985,0.989235686,0.837215055,0.992840803,0.840519418,65
1143,744.jpg,0.996542676,0.976877799,0.200141515,0.993383053,0.791096581,0.996494507,0.856726601,65
1144,76.jpg,1,1,0,1,1,1,0,100
1145,761.jpg,1,1,0,1,1,1,0,100
1146,424.jpg,0.996086646,0.984998663,0.19072447,0.993573672,0.756037583,0.992932632,1.971036339,80
1147,576.jpg,0.99500432,0.985960513,0.216008323,0.991778865,0.505109435,0.989384479,0.391237486,60
1148,2192.jpg,0.997192404,0.987936069,0.193014948,0.995046658,0.846491136,0.997706789,5.928615971,65
1149,1035.jpg,0.99289737,0.935600144,0.253437399,0.977549846,0.676319818,0.99127294,4.212445918,60
1150,558.jpg,0.997092772,0.994696771,0.186296999,0.995999355,0.828952293,0.995673245,1.355193725,80
1151,831.jpg,0.998966739,0.995242775,0.162972743,0.996828757,0.925380746,0.997488088,0.260555105,90
1152,1475.jpg,0.994451982,0.964307777,0.24108292,0.97661292,0.768845713,0.990626601,1.92858622,60
1153,1758.jpg,0.994523168,0.970595812,0.239898663,0.982567762,0.753795433,0.990516656,2.89559665,85
1154,2234.jpg,0.993952902,0.960822741,0.249276824,0.975071983,0.747054216,0.988091169,2.783359346,60
1155,1252.jpg,0.98823124,0.93380334,0.281797008,0.955765651,0.652761584,0.978754517,3.781757714,70
1156,1954.jpg,0.994005606,0.963286266,0.233968008,0.979047342,0.788446577,0.989788393,2.355519436,60
1157,835.jpg,0.997073189,0.992967441,0.1878782,0.996501348,0.896927243,0.995581802,0.736811105,75
1158,778.jpg,1,1,0,1,1,1,0,100
1159,781.jpg,0.991879325,0.986151066,0.237030907,0.986325595,0.639181658,0.98596787,2.177911664,60
1160,1739.jpg,0.991502758,0.949919498,0.26656457,0.974339544,0.726544271,0.986479237,4.169922893,70
1161,243.jpg,0.99543053,0.973471088,0.223074502,0.98131228,0.747095477,0.990395012,2.416278291,60
1162,697.jpg,0.997225191,0.990977243,0.173900001,0.996234267,0.856366913,0.996256108,0.974143563,70
1163,919.jpg,0.999021308,0.996832469,0.140177469,0.998256728,0.956506384,0.998939568,0.221456333,70
1164,1763.jpg,0.990403207,0.95560232,0.266716277,0.970798076,0.686229555,0.985755165,2.998017301,60
1165,1213.jpg,0.991078719,0.93065393,0.276682032,0.968766476,0.711778425,0.98334193,2.355389759,60
1166,2160.jpg,0.999575573,0.997053404,0.136496999,0.997438072,0.975237631,0.999249851,0.200147437,60
1167,11.jpg,0.998991083,0.996136556,0.152633716,0.997611391,0.91375948,0.997624399,0.577755834,90
1168,634.jpg,0.996905762,0.993509572,0.163022234,0.997684156,0.797991368,0.995225222,0.772486227,60
1169,1072.jpg,0.998622992,0.989625824,0.177804113,0.996776299,0.910461272,0.998181114,0.894525134,60
1170,409.jpg,0.997207436,0.996296937,0.170999267,0.998091819,0.782958977,0.99631615,0.610466713,60
1171,425.jpg,0.995761815,0.986643051,0.200628506,0.993079187,0.755642666,0.992711064,1.817029268,75
1172,1723.jpg,0.995254911,0.967396501,0.241815354,0.978395665,0.839657602,0.98861036,1.54553792,65
1173,134.jpg,0.996368456,0.995283546,0.166027078,0.997835823,0.828030826,0.994656723,0.576549905,60
1174,30.jpg,0.997910562,0.994530537,0.171296588,0.996460111,0.861189179,0.996767149,1.075850868,60
1175,832.jpg,0.994494341,0.950537626,0.261198329,0.974410831,0.835745036,0.992687851,2.019951695,60
1176,393.jpg,0.994784425,0.986055855,0.223639443,0.988621694,0.749941642,0.989497432,1.716854014,60
1177,2203.jpg,0.996946971,0.981021998,0.217490723,0.987146834,0.879135613,0.992894821,1.177839572,50
1178,1943.jpg,0.995213412,0.979490016,0.208803675,0.984885172,0.739235088,0.99223316,1.992061792,70
1179,299.jpg,0.992620201,0.973523984,0.225845116,0.984971475,0.692732105,0.987866514,0.392823633,65
1180,1968.jpg,0.993125907,0.969286499,0.218148741,0.976319169,0.469154619,0.988877457,3.576822843,60
1181,2042.jpg,0.994105103,0.957349604,0.239059183,0.978350076,0.744112697,0.990271005,2.660316645,60
1182,863.jpg,0.99724521,0.987701795,0.204952216,0.988996055,0.920396762,0.995587386,0.899211686,70
1183,1769.jpg,0.993896735,0.972701057,0.242708905,0.977649131,0.820714398,0.987203422,1.71515561,50
1184,1897.jpg,1,1,0,1,1,1,0,100
1185,1067.jpg,0.995787647,0.979640764,0.241001399,0.983239882,0.732098089,0.988422056,2.704817744,70
1186,1155.jpg,0.993217552,0.952918201,0.280654249,0.963557295,0.763958455,0.982381014,2.512820372,70
1187,1406.jpg,0.993702691,0.958962874,0.263638543,0.967388758,0.728974641,0.983863083,2.095071582,60
1188,1715.jpg,0.996378171,0.979924014,0.218332103,0.983436034,0.848925081,0.989257818,1.218598179,70
1189,1813.jpg,0.998964512,0.993783245,0.165945254,0.996384395,0.891142661,0.998407626,1.961390538,60
1190,1040.jpg,0.993278922,0.945989663,0.244960025,0.971130188,0.678714188,0.988063733,2.984083871,50
1191,1547.jpg,0.996981676,0.976577858,0.199017061,0.988675118,0.703503129,0.994641979,1.942769301,50
1192,342.jpg,0.99691047,0.993352644,0.188872623,0.995845669,0.909929761,0.995623212,0.896615543,70
1193,614.jpg,0.997615727,0.992102404,0.18761659,0.992864007,0.89729148,0.995284566,0.993918913,70
1194,376.jpg,0.99254538,0.98355924,0.22484958,0.985728796,0.509565072,0.989064106,1.273907677,60
1195,324.jpg,0.997666548,0.992864997,0.185319647,0.995991127,0.82251305,0.995426659,0.967669136,80
1196,934.jpg,0.995754162,0.983922719,0.205182855,0.98719122,0.723021769,0.993771407,2.440803877,85
1197,123.jpg,0.997728495,0.994708377,0.165271025,0.997504822,0.773181887,0.995222795,0.507333336,60
1198,1302.jpg,0.992413518,0.950882687,0.272695514,0.96914733,0.748272793,0.984985567,2.982686579,70
1199,327.jpg,0.994494341,0.950537626,0.261198329,0.974410831,0.835745036,0.992687851,2.019951695,60
1200,909.jpg,0.997047457,0.995337198,0.174453632,0.997601376,0.736816933,0.995956977,0.96235629,60
1201,668.jpg,0.997177554,0.986967794,0.191631453,0.993253711,0.901974625,0.995994568,1.091181932,65
1202,883.jpg,0.996382963,0.989551596,0.210936494,0.989420724,0.649236715,0.992781732,1.109901362,60
1203,1094.jpg,0.994110201,0.974589284,0.249049014,0.98003412,0.703361547,0.988045325,0.342240616,60
1204,710.jpg,1,1,0,1,1,1,0,100
1205,890.jpg,0.994619011,0.989107187,0.198253396,0.994792915,0.752905796,0.99257629,1.246312696,60
1206,2076.jpg,0.992360597,0.983877413,0.232259211,0.959812926,0.66259878,0.988104408,2.853608374,60
1207,715.jpg,0.996286239,0.99512527,0.171201622,0.99713768,0.740175381,0.99246697,1.073797485,60
1208,509.jpg,0.996693149,0.985679652,0.190655077,0.992891034,0.87957885,0.994849089,1.191718924,60
1209,584.jpg,0.986152099,0.975364468,0.246171338,0.984027752,0.604051635,0.98338213,0.885597288,60
1210,1837.jpg,0.998952953,0.992156843,0.16242074,0.995206913,0.902805578,0.998434607,0.967202506,60
1211,1324.jpg,0.991011971,0.939278471,0.264655455,0.968898489,0.554246023,0.98268873,3.152148542,60
1212,1147.jpg,0.985798837,0.939854688,0.292359459,0.959928408,0.605863162,0.978511259,5.08437735,60
1213,1921.jpg,0.994125881,0.966953493,0.249627226,0.983475337,0.762223843,0.992226084,2.382687672,60
1214,2152.jpg,0.998575501,0.992820438,0.155794648,0.99642033,0.926810202,0.998531227,2.681393051,50
1215,175.jpg,0.997310908,0.988569558,0.203322975,0.993509652,0.886286128,0.993478421,0.801100898,60
1216,1717.jpg,0.993994626,0.975563336,0.229151634,0.978806802,0.799275038,0.989226056,1.360495587,60
1217,384.jpg,0.996080612,0.979763979,0.205561505,0.989038403,0.780951104,0.992705647,1.718059618,80
1218,2195.jpg,0.999779678,0.998414315,0.105936317,0.999243144,0.971218935,0.999650827,2.382933693,50
1219,946.jpg,1,1,0,1,1,1,0,100
1220,2154.jpg,0.991912238,0.95649552,0.26810909,0.972972754,0.656238766,0.98723695,3.318476827,60
1221,1691.jpg,0.990841461,0.942332931,0.277509627,0.962134325,0.58781851,0.98137922,0.050111464,50
1222,1595.jpg,0.991312785,0.958046162,0.272139525,0.973995381,0.568460278,0.987901216,3.146352194,60
1223,1873.jpg,0.996503202,0.982289251,0.218791932,0.98331575,0.89376503,0.992876444,1.081888144,50
1224,963.jpg,1,1,0,1,1,1,0,100
1225,271.jpg,0.997726724,0.992562618,0.173937209,0.993914184,0.889159517,0.997108237,1.059748277,60
1226,163.jpg,0.999141196,0.995822415,0.146957101,0.997697807,0.951631852,0.998085621,0.308286721,70
1227,47.jpg,0.9941228,0.979793427,0.227311267,0.976512078,0.549160877,0.98828265,1.734224082,60
1228,1688.jpg,0.998732296,0.995950807,0.168600223,0.996337111,0.913257167,0.998512805,2.70585889,60
1229,2099.jpg,0.999197172,0.999115882,0.130228436,0.998444463,0.912294241,0.998771464,1.822239722,50
1230,1857.jpg,0.998818198,0.994023158,0.167722857,0.995751629,0.929224914,0.998293208,1.938620533,60
1231,1366.jpg,0.997873895,0.982959601,0.21836795,0.988206999,0.8066251,0.992231539,0.125668761,90
1232,1927.jpg,0.99380144,0.985753038,0.191766893,0.893155933,0.809726108,0.990270262,0.702243759,60
1233,1468.jpg,0.998709459,0.987184752,0.173491209,0.995357522,0.913526439,0.999097438,0.643265745,60
1234,120.jpg,0.99674782,0.991953077,0.187030692,0.996187762,0.846611748,0.996291254,1.47694549,60
1235,1609.jpg,0.999296645,0.995960983,0.146130531,0.997587941,0.952296305,0.998812502,0.320715727,60
1236,745.jpg,0.999183868,0.996090122,0.170461954,0.995339098,0.750568968,0.998528902,1.849266033,50
1237,1620.jpg,0.999214655,0.994958421,0.15481804,0.997287704,0.939818378,0.998609339,0.343768006,60
1238,63.jpg,0.994702584,0.945526278,0.273255941,0.970348355,0.790097313,0.990513112,2.703246826,60
1239,1272.jpg,0.991922749,0.938260252,0.262961409,0.966777943,0.631757064,0.983333071,2.168641718,60
1240,1553.jpg,0.994288637,0.967343663,0.25324059,0.972408705,0.662825004,0.986347604,2.413131261,70
1241,143.jpg,0.995597089,0.994529719,0.182725148,0.998440594,0.721529293,0.995620937,0.751411857,60
1242,1422.jpg,0.994624775,0.968735272,0.227051507,0.985541565,0.678009415,0.992972412,4.293222289,60
1243,1049.jpg,0.995811641,0.984634504,0.238174429,0.985154806,0.855669833,0.99275522,1.642627031,60
1244,421.jpg,1,1,0,1,1,1,0,100
1245,902.jpg,0.995730548,0.996085783,0.178173261,0.997603525,0.775166852,0.99303303,0.8731247,65
1246,1555.jpg,0.987340444,0.92865682,0.295815604,0.953979518,0.663904534,0.976073706,4.386559516,60
1247,61.jpg,1,1,0,1,1,1,0,100
1248,785.jpg,0.995964847,0.986496304,0.198049042,0.994944042,0.758122711,0.990300157,0.84622149,60
1249,1397.jpg,0.986594599,0.911088888,0.301501304,0.958295097,0.591556831,0.978494257,5.138102184,70
1250,1521.jpg,0.993991847,0.947857431,0.270931504,0.967901545,0.72753079,0.984110122,2.215647402,70
1251,800.jpg,0.997242908,0.991766803,0.19196498,0.995257361,0.7859288,0.995229818,0.90166365,70
1252,1583.jpg,0.990102,0.929856681,0.274085568,0.962847118,0.630752057,0.980291545,3.622136896,60
1253,1947.jpg,0.995076723,0.964470048,0.233640563,0.981962798,0.801328905,0.990830993,2.282530398,60
1254,2197.jpg,0.994377025,0.974383132,0.242613231,0.978128425,0.704025706,0.991899495,2.764625398,60
1255,862.jpg,0.997149784,0.987847998,0.203854404,0.989562705,0.87140956,0.99542655,0.876741134,70
1256,1214.jpg,0.99318346,0.950086605,0.261881564,0.968141512,0.653594008,0.984127385,2.122937481,70
1257,1114.jpg,0.992729549,0.964306683,0.262482245,0.971287053,0.728490748,0.98632603,3.736700567,60
1258,1693.jpg,0.995133587,0.973974286,0.244012166,0.986313229,0.653738349,0.993753639,2.708421955,60
1259,1886.jpg,0.97033942,0.867075361,0.347651691,0.91881186,0.193577741,0.954728507,147.0689583,60
1260,378.jpg,1,1,0,1,1,1,0,100
1261,1016.jpg,0.991828321,0.959963268,0.258356245,0.970767763,0.746596562,0.984212976,1.559916397,50
1262,755.jpg,0.997252316,0.981878131,0.183703125,0.992599322,0.789338831,0.995479935,1.679175415,70
1263,2071.jpg,0.992390122,0.969493865,0.246679996,0.980539658,0.759944692,0.989435338,3.177228349,60
1264,1639.jpg,0.999977575,0.999954645,0.067245186,0.99991446,0.993673145,0.999937219,0.024934514,80
1265,199.jpg,0.998206478,0.990033665,0.180882184,0.995447198,0.918869755,0.99688608,0.683280153,85
1266,1804.jpg,0.998969789,0.993916431,0.162019974,0.996215703,0.919382614,0.998148971,1.717119462,60
1267,630.jpg,0.997728495,0.994708377,0.165271025,0.997504822,0.773181887,0.995222795,0.507333336,60
1268,1830.jpg,0.998873381,0.993391791,0.161451496,0.996605781,0.906714883,0.998464667,2.622842076,60
1269,1192.jpg,0.992241816,0.964870482,0.249606599,0.976975807,0.785320482,0.987648434,2.553923139,60
1270,619.jpg,0.996651253,0.993915056,0.191013296,0.995940417,0.786720824,0.995875693,1.809500368,70
1271,2125.jpg,0.995553271,0.980723846,0.232193732,0.989498865,0.796708839,0.995128954,1.480559275,50
1272,1969.jpg,0.994644714,0.987035637,0.19209974,0.961240673,0.603125107,0.993311489,1.122039964,60
1273,793.jpg,1,1,0,1,1,1,0,100
1274,926.jpg,0.994766574,0.982096463,0.21540913,0.991759239,0.732109381,0.991608245,2.167896354,60
1275,1581.jpg,0.985102277,0.926325723,0.303899577,0.946432327,0.517536038,0.97295785,1.408950907,50
1276,528.jpg,1,1,0,1,1,1,0,100
1277,1882.jpg,0.994348322,0.959442067,0.241176272,0.981673623,0.738354753,0.990026134,2.742396152,50
1278,44.jpg,0.997631729,0.995630559,0.1738632,0.996200079,0.791601104,0.995900782,1.676474569,80
1279,1364.jpg,0.993844811,0.948919912,0.253598567,0.976738535,0.712735194,0.989236149,4.485432649,60
1280,1030.jpg,0.995806834,0.976068796,0.219215841,0.984606116,0.82289345,0.992590406,1.918632702,60
1281,1043.jpg,0.994117684,0.987003905,0.210062574,0.990097173,0.66620067,0.99016608,0.947703245,60
1282,1621.jpg,0.994475044,0.983386325,0.237189407,0.983692073,0.773399362,0.993102714,4.204669179,60
1283,1285.jpg,0.988571401,0.946755309,0.291631577,0.95769735,0.717775177,0.980039706,3.320168111,50
1284,1117.jpg,0.989408997,0.945919071,0.290157208,0.95950287,0.674913036,0.975870447,2.779529359,55
1285,423.jpg,0.998016779,0.993948962,0.159915374,0.997758998,0.826885438,0.996331905,1.166745624,90
1286,1517.jpg,0.991669794,0.937667985,0.273774443,0.96797196,0.607732152,0.98503195,3.95054032,60
1287,667.jpg,0.99618615,0.991491304,0.188279067,0.994894269,0.853953043,0.994707773,1.179966488,60
1288,1526.jpg,0.998479295,0.988251363,0.175872778,0.99463893,0.894624328,0.99760692,1.042729222,60
1289,891.jpg,1,1,0,1,1,1,0,100
1290,1435.jpg,0.991115584,0.950911793,0.277365685,0.967457385,0.654373275,0.982400957,3.794499451,60
1291,2218.jpg,0.98245077,0.918213464,0.307567476,0.952610324,0.530605199,0.970310162,2.81678495,50
1292,1339.jpg,0.990330472,0.956742648,0.268658689,0.962055184,0.54321805,0.980024131,2.557237658,60
1293,1509.jpg,0.988534542,0.93587473,0.290049044,0.963650496,0.48027672,0.977491906,0.660236365,60
1294,1660.jpg,0.999042685,0.99411774,0.159127063,0.99626825,0.921076159,0.998477675,0.526432511,60
1295,1999.jpg,0.993581483,0.962987724,0.243267939,0.976517453,0.651563987,0.988926274,3.528165573,60
1296,1367.jpg,0.989017469,0.955900087,0.281972641,0.967968586,0.629149094,0.982322909,4.643577189,60
1297,533.jpg,0.997876255,0.992354689,0.173635223,0.993938803,0.843400181,0.997454017,1.300476622,60
1298,443.jpg,0.993783449,0.964332457,0.224763492,0.983637134,0.625705847,0.990133767,2.41148203,60
1299,1786.jpg,1,1,0,1,1,1,0,100
1300,67.jpg,0.993357219,0.989582747,0.198327848,0.994626122,0.544436695,0.989817667,0.21896265,60
1301,790.jpg,0.996365196,0.983567718,0.201456755,0.988226376,0.733503053,0.992865793,1.655835108,80
1302,314.jpg,0.993508393,0.990104458,0.199832009,0.994242747,0.544940667,0.991123039,0.047581275,60
1303,1795.jpg,0.999531706,0.997107339,0.129000441,0.998458475,0.972378735,0.999405021,0.856015163,50
1304,2005.jpg,0.985458093,0.978446773,0.249466118,0.965201873,0.482810799,0.981187174,4.415979256,50
1305,1426.jpg,0.991211528,0.949439078,0.270586833,0.967244401,0.673752659,0.983917982,4.321097164,60
1306,653.jpg,0.99760332,0.992793658,0.180658238,0.997915752,0.733299078,0.995823057,1.073935912,60
1307,1295.jpg,0.993301722,0.95470575,0.256611235,0.975369148,0.698257134,0.988788547,4.390710796,60
1308,708.jpg,1,1,0,1,1,1,0,100
1309,1402.jpg,0.991225653,0.934664336,0.284889802,0.961608311,0.743947383,0.984690348,3.045630369,50
1310,1430.jpg,0.992874152,0.958080088,0.265027517,0.973095724,0.724707193,0.985330612,1.912413369,60
1311,1119.jpg,0.990284759,0.957140915,0.260980764,0.972491825,0.687400884,0.980599222,0.773327309,55
1312,190.jpg,0.998022759,0.994601137,0.159905949,0.997624779,0.835318331,0.997105474,0.786662599,80
1313,223.jpg,1,1,0,1,1,1,0,100
1314,154.jpg,0.99861678,0.995829316,0.15068127,0.997779091,0.899457804,0.997849307,0.606842845,80
1315,750.jpg,0.994406446,0.951587154,0.232647334,0.976380714,0.706667811,0.98997436,2.885127008,60
1316,1544.jpg,0.994042379,0.963786195,0.245057952,0.976128791,0.634157165,0.988195859,2.210236062,60
1317,2159.jpg,0.998907417,0.990494109,0.169746124,0.995187127,0.936227376,0.998420793,3.65740193,50
1318,572.jpg,0.995061099,0.975818652,0.240183746,0.984016773,0.799594352,0.991007552,1.224505116,60
1319,1025.jpg,0.993093569,0.934951517,0.259407124,0.970392935,0.763381989,0.987231153,2.792956837,50
1320,1297.jpg,0.977708052,0.865315627,0.319953856,0.940582229,0.26874687,0.966643883,5.35179654,70
1321,2120.jpg,0.998907417,0.990494109,0.169746124,0.995187127,0.936227376,0.998420793,3.65740193,50
1322,1413.jpg,0.993340349,0.95263212,0.26068625,0.972122778,0.752344706,0.98615099,2.543050881,60
1323,1333.jpg,0.978918859,0.867211232,0.344117727,0.929895323,0.505487871,0.968964371,4.074986318,55
1324,983.jpg,0.999568509,0.997172116,0.128397152,0.998019123,0.968711425,0.999294887,0.545228587,60
1325,1382.jpg,0.991287199,0.9599411,0.255174429,0.968946234,0.680408229,0.985411322,2.010806734,65
1326,133.jpg,0.993411839,0.990634199,0.199803727,0.996416432,0.687791519,0.99058399,1.030678727,60
1327,1826.jpg,0.998812306,0.992295239,0.171739397,0.995722739,0.898053785,0.998345279,1.209784669,60
1328,1738.jpg,0.985665843,0.940393938,0.287296458,0.963001788,0.650322203,0.980187381,3.380019112,60
1329,1273.jpg,0.993220498,0.946479227,0.260242965,0.965408239,0.684100944,0.983829395,2.786557106,50
1330,200.jpg,1,1,0,1,1,1,0,100
1331,1423.jpg,0.990120986,0.937342052,0.272253561,0.965592488,0.513995253,0.98133273,5.010757382,60
1332,174.jpg,0.995328027,0.992425625,0.184161752,0.99585351,0.829184602,0.993713884,1.088804423,70
1333,1926.jpg,0.993217881,0.98627286,0.208146053,0.934083582,0.693121281,0.989193619,1.594223094,60
1334,775.jpg,0.997910562,0.994530537,0.171296588,0.996460111,0.861189179,0.996767149,1.075850868,60
1335,206.jpg,1,1,0,1,1,1,0,100
1336,616.jpg,1,1,0,1,1,1,0,100
1337,34.jpg,0.998837535,0.997628535,0.151072713,0.998444896,0.932819952,0.997347299,0.40267407,90
1338,711.jpg,1,1,0,1,1,1,0,100
1339,1229.jpg,0.99132537,0.947893553,0.272064121,0.96541608,0.600319724,0.983514094,4.485777915,60
1340,1960.jpg,0.98885355,0.932797173,0.284283004,0.969777146,0.628540366,0.982846098,3.366701697,55
1341,696.jpg,0.998105275,0.994619872,0.168542539,0.997367618,0.831512301,0.997614603,1.022847924,70
1342,1975.jpg,0.993686538,0.957679204,0.242332429,0.978060714,0.761516743,0.989882833,3.100523803,60
1343,1054.jpg,0.999682133,0.997807269,0.12873578,0.998454668,0.980738341,0.999476928,0.082387322,70
1344,330.jpg,1,1,0,1,1,1,0,100
1345,719.jpg,1,1,0,1,1,1,0,100
1346,1354.jpg,0.998862861,0.990117821,0.171069666,0.993618382,0.934552084,0.997605977,0.420040715,50
1347,955.jpg,0.995903818,0.988447564,0.200289535,0.994167651,0.82023118,0.99193505,0.783227824,60
1348,1234.jpg,0.990828226,0.952822551,0.2681856,0.972815506,0.629124052,0.984721165,4.601475551,60
1349,1371.jpg,0.990719118,0.95200227,0.27178161,0.966168554,0.664550805,0.9819886,3.126911689,60
1350,513.jpg,0.99769466,0.986051316,0.191458834,0.992295287,0.794635078,0.997035514,1.870314669,70
1351,1097.jpg,0.991933403,0.971047316,0.254719821,0.979598457,0.670973592,0.990319057,4.464692096,60
1352,156.jpg,0.998089314,0.99673751,0.145746661,0.998483321,0.866030206,0.996713195,0.514292998,95
1353,603.jpg,1,1,0,1,1,1,0,100
1354,1535.jpg,0.987638516,0.949935696,0.275658511,0.957085552,0.419801016,0.976253195,1.511763557,70
1355,1522.jpg,0.988335575,0.92874352,0.292888011,0.959042315,0.611817538,0.978587279,3.125030093,60
1356,1050.jpg,0.999350235,0.994132844,0.153996202,0.996213106,0.91616713,0.998466012,0.255492942,50
1357,620.jpg,1,1,0,1,1,1,0,100
1358,62.jpg,0.992693921,0.94565677,0.266564817,0.974180239,0.795644077,0.99025456,1.65206235,60
1359,1987.jpg,0.992511172,0.980074123,0.219733015,0.984023243,0.606968743,0.992674487,3.8361424,60
1360,687.jpg,1,1,0,1,1,1,0,100
1361,1656.jpg,0.981020508,0.890235698,0.300873975,0.959210166,0.568761517,0.980351599,8.707699336,50
1362,1907.jpg,0.995226704,0.973621459,0.228463942,0.984710708,0.726508094,0.993012934,2.433431455,65
1363,2121.jpg,0.991155369,0.980638881,0.259278609,0.971233228,0.733855178,0.982099655,0.154372752,60
1364,385.jpg,1,1,0,1,1,1,0,100
1365,1543.jpg,0.993466594,0.967865727,0.247515985,0.972866305,0.673039122,0.985471948,2.171624424,60
1366,357.jpg,1,1,0,1,1,1,0,100
1367,1485.jpg,0.989356079,0.931396739,0.279643309,0.965376198,0.642479657,0.983643802,3.660714505,60
1368,794.jpg,1,1,0,1,1,1,0,100
1369,1133.jpg,0.988408661,0.931298346,0.289315614,0.962780887,0.575440814,0.98007993,5.077485141,60
1370,455.jpg,1,1,0,1,1,1,0,100
1371,2112.jpg,0.998575501,0.992820438,0.155794648,0.99642033,0.926810202,0.998531227,2.681393051,50
1372,1175.jpg,0.992143919,0.966285408,0.264743781,0.965476811,0.670014041,0.981281938,2.979660764,80
1373,55.jpg,0.999735153,0.999794991,0.099445068,0.999791274,0.937172699,0.999547153,0.773142298,80
1374,1672.jpg,0.996397025,0.984423577,0.209578439,0.984552461,0.646703802,0.991948731,1.760344717,60
1375,1313.jpg,0.994240922,0.974465652,0.242919162,0.980086358,0.653922266,0.989071976,4.35125817,70
1376,463.jpg,0.998334742,0.995355269,0.136950877,0.999032,0.90949892,0.99730667,0.257279868,90
1377,654.jpg,0.996996515,0.994964189,0.168056507,0.997916902,0.662700278,0.994316446,1.48276889,70
1378,2131.jpg,0.991162364,0.950394471,0.274661834,0.969717428,0.63522399,0.985959934,4.512036552,60
1379,1046.jpg,0.993975576,0.972505016,0.233192198,0.977471899,0.629427281,0.99125221,2.316848697,60
1380,2202.jpg,0.999221322,0.992978824,0.141010357,0.998101728,0.935092995,0.99940877,2.797390837,55
1381,1764.jpg,0.991031611,0.941075946,0.264966308,0.971377126,0.6877285,0.985003507,4.602883714,70
1382,1343.jpg,0.991320923,0.938534606,0.271270183,0.967451947,0.670611366,0.984356184,3.833568003,70
1383,1457.jpg,0.991521779,0.944540072,0.28654463,0.956350174,0.641502719,0.978023285,2.708919151,70
1384,1112.jpg,0.990254336,0.927970818,0.284409166,0.967049029,0.649533653,0.986055406,5.007857486,50
1385,1586.jpg,0.992758348,0.957625123,0.269587913,0.971503345,0.675409748,0.985220804,2.707102427,80
1386,752.jpg,1,1,0,1,1,1,0,100
1387,2238.jpg,0.998585304,0.998899083,0.177495572,0.998000159,0.925658611,0.999137393,2.078022466,70
1388,113.jpg,1,1,0,1,1,1,0,100
1389,1649.jpg,0.996287242,0.977673361,0.234442565,0.981828033,0.751403292,0.992421231,0.57608285,65
1390,103.jpg,0.997909852,0.994920101,0.177426759,0.996770452,0.885589288,0.995855332,0.794552638,80
1391,142.jpg,1,1,0,1,1,1,0,100
1392,2201.jpg,0.997787711,0.983070871,0.200431195,0.991250591,0.896957712,0.996056731,3.028426709,60
1393,1392.jpg,0.990791543,0.955235938,0.27082464,0.969208856,0.683847907,0.984054915,4.917171462,60
1394,283.jpg,1,1,0,1,1,1,0,100
1395,1449.jpg,0.987829705,0.937793356,0.277803265,0.96526521,0.642149674,0.983159313,5.84387024,60
